Image,Title,Price,Url
https://pics.walgreens.com/prodimg/10254/450.jpg,Children's TYLENOL Pain + Fever Relief Cold Medicine Grape  - 4 fl oz,$6.99,https://www.walgreens.com/store/c/children's-tylenol-pain---fever-relief-cold-medicine-grape/ID=prod5640-product
https://pics.walgreens.com/prodimg/71431/450.jpg,Children's Motrin Ibuprofen Kids Medicine Berry  - 4 fl oz,$7.49,https://www.walgreens.com/store/c/children's-motrin-ibuprofen-kids-medicine-berry/ID=prod366145-product
https://pics.walgreens.com/prodimg/597319/450.jpg,Vicks VapoSteam  - 8 fl oz,$13.99,https://www.walgreens.com/store/c/vicks-vaposteam/ID=prod6349156-product
https://pics.walgreens.com/prodimg/597325/450.jpg,Children's TYLENOL Acetaminophen Chewables Grape  - 24 ea,$6.99,https://www.walgreens.com/store/c/children's-tylenol-acetaminophen-chewables-grape/ID=prod6356015-product
https://pics.walgreens.com/prodimg/437773/450.jpg,Children's Mucinex Cold & Flu Liquid Mixed Berry  - 4 fl oz,$16.99,https://www.walgreens.com/store/c/children's-mucinex-cold-&-flu-liquid-mixed-berry/ID=prod6090996-product
https://pics.walgreens.com/prodimg/71430/450.jpg,Infants' Motrin Liquid Medicine Drops With Ibuprofen Berry  - 1 fl oz,$11.49,https://www.walgreens.com/store/c/infants'-motrin-liquid-medicine-drops-with-ibuprofen-berry/ID=prod366127-product
https://pics.walgreens.com/prodimg/10193/450.jpg,Children's Motrin Ibuprofen Kids Medicine Berry  - 4 fl oz,$7.49,https://www.walgreens.com/store/c/children's-motrin-ibuprofen-kids-medicine-berry/ID=prod5391-product
https://pics.walgreens.com/prodimg/597326/450.jpg,Children's TYLENOL Acetaminophen Chewables Bubble Gum  - 24 ea,$6.99,https://www.walgreens.com/store/c/children's-tylenol-acetaminophen-chewables-bubble-gum/ID=prod6356014-product
https://pics.walgreens.com/prodimg/170529/450.jpg,Mucinex Children's Liquid - Stuffy Nose & Cold Very Berry  - 4 fl oz,$16.99,https://www.walgreens.com/store/c/mucinex-children's-liquid---stuffy-nose-&-cold-very-berry/ID=prod4294288-product
https://pics.walgreens.com/prodimg/10253/450.jpg,Children's TYLENOL Pain + Fever Relief Medicine Cherry  - 4 fl oz,$6.99,https://www.walgreens.com/store/c/children's-tylenol-pain---fever-relief-medicine-cherry/ID=prod5351-product
https://pics.walgreens.com/prodimg/233134/450.jpg,Pedialyte Electrolyte Powder Packets Variety  - 0.3 oz x 8 pack,$10.99,https://www.walgreens.com/store/c/pedialyte-electrolyte-powder-packets-variety/ID=prod6001000-product
https://pics.walgreens.com/prodimg/613047/450.jpg,"Zarbee's Children's Sleep Liquid with Melatonin, Natural Berry Berry, Fragrance-Free  - 1 FL OZ",$11.99,"https://www.walgreens.com/store/c/zarbee's-children's-sleep-liquid-with-melatonin,-natural-berry-berry,-fragrance-free/ID=prod6386736-product"
https://pics.walgreens.com/prodimg/573281/450.jpg,Claritin Children's 24 Hour Allergy Relief Syrup Grape  - 4 fl oz,$15.99,https://www.walgreens.com/store/c/claritin-children's-24-hour-allergy-relief-syrup-grape/ID=prod6322944-product
https://pics.walgreens.com/prodimg/25829/450.jpg,Johnson's Baby Powder With Aloe & Vitamin E With Aloe & Vitamin E  - 22 oz,$9.79,https://www.walgreens.com/store/c/johnson's-baby-powder-with-aloe-&-vitamin-e-with-aloe-&-vitamin-e/ID=prod6155197-product
